ID,ชนิด,รหัสสินค้า,ชื่อ,เผยแพร่แล้ว,เป็นรายการเด่นหรือไม่,การมองเห็นในแค็ตตาล็อก,คำอธิบายแบบย่อ,รายละเอียดเพิ่มเติม,วันเริ่มต้นลดราคา,วันสิ้นสุดการลดราคา,สถานะภาษี,กลุ่มภาษี,มีสินค้าในคลังสินค้า?,คลังสินค้า,"Low stock amount",อนุญาตให้จองสินค้าหรือไม่,"จำกัดการขายแค่ 1 ชิ้นหรือไม่?","น้ำหนัก (g)","ยาว (cm)","กว้าง (cm)","สูง (cm)",เปิดให้ผู้ใช้รีวิวสินค้า?,บันทึกในการสั่งซื้อ,ราคาที่ลด,ราคาปกติ,หมวดหมู่,ป้ายกำกับ,ประเภทการจัดส่ง,ไฟล์รูปภาพ,ลิมิตจำนวนดาวน์โหลด,วันหมดอายุดาวน์โหลด,หลัก,สินค้ากลุ่ม,Up-sells,Cross-sells,"URL ภายนอก",ข้อความของปุ่ม,ตำแหน่ง,"ชื่อคุณสมบัติ 1","ค่าคุณสมบัติ 1","คุณสมบัติภายนอกที่เห็นได้ 1","คุณสมบัติทั่วไป 1"
7365,simple,VB1215,"ตำลึง (500 กรัม)",0,0,visible,"500 กรัม",,,,taxable,,1,,,0,0,500,,,,0,,,8.84,ผัก,,,https://mrince.com/wp-content/uploads/2022/04/ตำลึง.jpg,,,,,,,,,0,,,,
7366,simple,VB1225,"สะตอดอง (500 กรัม)",0,0,visible,"500 กรัม",,,,taxable,,1,,,0,0,500,,,,0,,,11.32,ผัก,,,https://mrince.com/wp-content/uploads/2022/04/สะตอดอง.jpg,,,,,,,,,0,,,,
7367,simple,VB1235,"ไข่ผำ (500 กรัม)",0,0,visible,"500 กรัม",,,,taxable,,1,,,0,0,500,,,,0,,,11.01,ผัก,,,https://mrince.com/wp-content/uploads/2022/04/ไข่ผำ.jpg,,,,,,,,,0,,,,
7368,simple,VB1245,"ลิ้นฟ้า (500 กรัม)",0,0,visible,"500 กรัม",,,,taxable,,1,,,0,0,500,,,,0,,,12.56,ผัก,,,https://mrince.com/wp-content/uploads/2022/04/ลิ้นฟ้า.jpg,,,,,,,,,0,,,,
7369,simple,VB1255,"เห็ดขอนขาว (500 กรัม)",0,0,visible,"500 กรัม",,,,taxable,,1,,,0,0,500,,,,0,,,11.01,ผัก,,,https://mrince.com/wp-content/uploads/2022/04/เห็ดขอนขาว.jpg,,,,,,,,,0,,,,
7370,simple,VB1265,"มะเขือ ตอแหล (500 กรัม)",0,0,visible,"500 กรัม",,,,taxable,,1,,,0,0,500,,,,0,,,10.08,ผัก,,,https://mrince.com/wp-content/uploads/2022/04/มะเขือ-ตอแหล.jpg,,,,,,,,,0,,,,
7371,simple,VB1275,"มะเขือเสวย (500 กรัม)",0,0,visible,"500 กรัม",,,,taxable,,1,,,0,0,500,,,,0,,,11.32,ผัก,,,https://mrince.com/wp-content/uploads/2022/04/มะเขือเสวย.jpg,,,,,,,,,0,,,,
7372,simple,VB1285,"ชะพลู (500 กรัม)",0,0,visible,"500 กรัม",,,,taxable,,1,,,0,0,500,,,,0,,,9.46,ผัก,,,https://mrince.com/wp-content/uploads/2022/04/ชะพลู.jpg,,,,,,,,,0,,,,
7373,simple,VB1295,"ดอกกระเจียว (500 กรัม)",0,0,visible,"500 กรัม",,,,taxable,,1,,,0,0,500,,,,0,,,11.94,ผัก,,,https://mrince.com/wp-content/uploads/2022/04/ดอกกระเจียว.jpg,,,,,,,,,0,,,,
7374,simple,VB1305,"มะกอกลาว (500 กรัม)",0,0,visible,"500 กรัม",,,,taxable,,1,,,0,0,500,,,,0,,,8.84,ผัก,,,https://mrince.com/wp-content/uploads/2022/04/มะกอกลาว.jpg,,,,,,,,,0,,,,
7375,simple,VB1315,"ขี้เหล็กต้ม (500 กรัม)",0,0,visible,"500 กรัม",,,,taxable,,1,,,0,0,500,,,,0,,,8.84,ผัก,,,https://mrince.com/wp-content/uploads/2022/04/ขี้เหล็กต้ม.jpg,,,,,,,,,0,,,,
7376,simple,VB1325,"ดอกขจร/Cowslip creeper (500 กรัม)",0,0,visible,"500 กรัม",,,,taxable,,1,,,0,0,500,,,,0,,,9,ผัก,,,https://mrince.com/wp-content/uploads/2022/04/ดอกขจร.jpg,,,,,,,,,0,,,,
7377,simple,VB1335,"หน่อไม้ไผ่ตง (500 กรัม)",0,0,visible,"500 กรัม",,,,taxable,,1,,,0,0,500,,,,0,,,7.45,ผัก,,,https://mrince.com/wp-content/uploads/2022/04/หน่อไม้ไผ่ตง.jpg,,,,,,,,,0,,,,
7378,simple,VB1345,"พริกลาว (500 กรัม)",0,0,visible,"500 กรัม",,,,taxable,,1,,,0,0,500,,,,0,,,15.05,ผัก,,,https://mrince.com/wp-content/uploads/2022/04/พริกลาว.jpg,,,,,,,,,0,,,,
7379,simple,VB1355,"เห็ดผึ้ง เห็ดยูคา (500 กรัม)",0,0,visible,"500 กรัม",,,,taxable,,1,,,0,0,500,,,,0,,,34.28,ผัก,,,https://mrince.com/wp-content/uploads/2022/04/เห็ดผึ้ง-เห็ดยูคา.jpg,,,,,,,,,0,,,,
7380,simple,VB1365,"ผักแพว (500 กรัม)",0,0,visible,"500 กรัม",,,,taxable,,1,,,0,0,500,,,,0,,,9,ผัก,,,https://mrince.com/wp-content/uploads/2022/04/ผักแพว.jpg,,,,,,,,,0,,,,
7381,simple,VB1375,"ผักกาดสร้อย (500 กรัม)",0,0,visible,"500 กรัม",,,,taxable,,1,,,0,0,500,,,,0,,,8.07,ผัก,,,https://mrince.com/wp-content/uploads/2022/04/ผักกาดสร้อย.jpg,,,,,,,,,0,,,,
7382,simple,VB1385,"ดอกโสน (500 กรัม)",0,0,visible,"500 กรัม",,,,taxable,,1,,,0,0,500,,,,0,,,8.07,ผัก,,,https://mrince.com/wp-content/uploads/2022/04/ดอกโสน.jpg,,,,,,,,,0,,,,
7383,simple,VB1405,"บวบหอม (500 กรัม)",0,0,visible,"500 กรัม",,,,taxable,,1,,,0,0,500,,,,0,,,8.38,ผัก,,,https://mrince.com/wp-content/uploads/2022/04/บวบหอม.jpg,,,,,,,,,0,,,,
7384,simple,VB1415,"ลูกเหรียง (500 กรัม)",0,0,visible,"500 กรัม",,,,taxable,,1,,,0,0,500,,,,0,,,21.87,ผัก,,,https://mrince.com/wp-content/uploads/2022/04/ลูกเหรียง.jpg,,,,,,,,,0,,,,
7385,simple,VB1425,"ดอกมะละกอ (500 กรัม)",0,0,visible,"500 กรัม",,,,taxable,,1,,,0,0,500,,,,0,,,21.87,ผัก,,,https://mrince.com/wp-content/uploads/2022/04/ดอกมะละกอ.jpg,,,,,,,,,0,,,,
7386,simple,VB1435,"ใบมะขามอ่อน (500 กรัม)",0,0,visible,"500 กรัม",,,,taxable,,1,,,0,0,500,,,,0,,,9.46,ผัก,,,https://mrince.com/wp-content/uploads/2022/04/ใบมะขามอ่อน.jpg,,,,,,,,,0,,,,
7387,simple,VB1445,"ถั่วปี่ (500 กรัม)",0,0,visible,"500 กรัม",,,,taxable,,1,,,0,0,500,,,,0,,,8.84,ผัก,,,https://mrince.com/wp-content/uploads/2022/04/ถั่วปี่.jpg,,,,,,,,,0,,,,
7388,simple,VB1455,"ใบกะเพราแดง (500 กรัม)",0,0,visible,"500 กรัม",,,,taxable,,1,,,0,0,500,,,,0,,,9.55,ผัก,,,https://mrince.com/wp-content/uploads/2022/04/ใบกะเพราแดง.jpg,,,,,,,,,0,,,,
7390,simple,VB0010,"กวางตุ้ง (1000 กรัม)",1,0,visible,"1000 กรัม",,,,taxable,,1,,,0,0,1000,,,,0,,,11.42,ผัก,,,https://mrince.com/wp-content/uploads/2022/04/กวางตุ้ง.jpg,,,,,,,,,0,,,,
7391,simple,VB0020,"คื่นช่าย (1000 กรัม)",1,0,visible,"1000 กรัม",,,,taxable,,1,,,0,0,1000,,,,0,,,12.28,ผัก,,,https://mrince.com/wp-content/uploads/2022/04/คื่นช่าย.jpg,,,,,,,,,0,,,,
7392,simple,VB0030,"คะน้าต้น (1000 กรัม)",1,0,visible,"1000 กรัม",,,,taxable,,1,,,0,0,1000,,,,0,,,11.13,ผัก,,,https://mrince.com/wp-content/uploads/2022/04/คะน้าต้น.jpg,,,,,,,,,0,,,,
7393,simple,VB0040,"ผักกาดหอม (1000 กรัม)",1,0,visible,"1000 กรัม",,,,taxable,,1,,,0,0,1000,,,,0,,,12.56,ผัก,,,https://mrince.com/wp-content/uploads/2022/04/ผักกาดหอม.jpg,,,,,,,,,0,,,,
7394,simple,VB0050,"ผักบุ้งจีน (1000 กรัม)",1,0,visible,"1000 กรัม",,,,taxable,,1,,,0,0,1000,,,,0,,,10.41,ผัก,,,https://mrince.com/wp-content/uploads/2022/04/ผักบุ้งจีน.jpg,,,,,,,,,0,,,,
7395,simple,VB0060,"ใบกะเพรา (1000 กรัม)",1,0,visible,"1000 กรัม",,,,taxable,,1,,,0,0,1000,,,,0,,,15.06,ผัก,,,https://mrince.com/wp-content/uploads/2022/04/ใบกะเพรา.jpg,,,,,,,,,0,,,,
7396,simple,VB0070,"ใบแมงลัก (1000 กรัม)",1,0,visible,"1000 กรัม",,,,taxable,,1,,,0,0,1000,,,,0,,,15.06,ผัก,,,https://mrince.com/wp-content/uploads/2022/04/ใบแมงลัก.jpg,,,,,,,,,0,,,,
7397,simple,VB0080,"ใบโหระพา (1000 กรัม)",1,0,visible,"1000 กรัม",,,,taxable,,1,,,0,0,1000,,,,0,,,15.06,ผัก,,,https://mrince.com/wp-content/uploads/2022/04/ใบโหระพา.jpg,,,,,,,,,0,,,,
7398,simple,VB0090,"ต้นหอม (1000 กรัม)",1,0,visible,"1000 กรัม",,,,taxable,,1,,,0,0,1000,,,,0,,,12.13,ผัก,,,https://mrince.com/wp-content/uploads/2022/04/ต้นหอม.jpg,,,,,,,,,0,,,,
7399,simple,VB0100,"ผักชีไทย (1000 กรัม)",1,0,visible,"1000 กรัม",,,,taxable,,1,,,0,0,1000,,,,0,,,12.13,ผัก,,,https://mrince.com/wp-content/uploads/2022/04/ผักชีไทย.jpg,,,,,,,,,0,,,,
7400,simple,VB0110,"ผักชีลาว (1000 กรัม)",1,0,visible,"1000 กรัม",,,,taxable,,1,,,0,0,1000,,,,0,,,12.13,ผัก,,,https://mrince.com/wp-content/uploads/2022/04/ผักชีลาว.jpg,,,,,,,,,0,,,,
7401,simple,VB0120,"ผักกาดขาว (ลุ้ย) (1000 กรัม)",1,0,visible,"1000 กรัม",,,,taxable,,1,,,0,0,1000,,,,0,,,12.56,ผัก,,,https://mrince.com/wp-content/uploads/2022/04/ผักกาดขาว-ลุ้ย.jpg,,,,,,,,,0,,,,
7402,simple,VB0130,"กะหล่ำปลีเขียว (1000 กรัม)",1,0,visible,"1000 กรัม",,,,taxable,,1,,,0,0,1000,,,,0,,,11.99,ผัก,,,https://mrince.com/wp-content/uploads/2022/04/กะหล่ำปลีเขียว.jpg,,,,,,,,,0,,,,
7403,simple,VB0140,"แตงกวา (1000 กรัม)",1,0,visible,"1000 กรัม",,,,taxable,,1,,,0,0,1000,,,,0,,,11.42,ผัก,,,https://mrince.com/wp-content/uploads/2022/04/แตงกวา.jpg,,,,,,,,,0,,,,
7404,simple,VB0150,"แตงร้าน (1000 กรัม)",1,0,visible,"1000 กรัม",,,,taxable,,1,,,0,0,1000,,,,0,,,11.99,ผัก,,,https://mrince.com/wp-content/uploads/2022/04/แตงร้าน.jpg,,,,,,,,,0,,,,
7405,simple,VB0160,"ถั่วฝักยาว (1000 กรัม)",1,0,visible,"1000 กรัม",,,,taxable,,1,,,0,0,1000,,,,0,,,12.26,ผัก,,,https://mrince.com/wp-content/uploads/2022/04/ถั่วฝักยาว.jpg,,,,,,,,,0,,,,
7406,simple,VB0170,"มะเขือเปราะ (1000 กรัม)",1,0,visible,"1000 กรัม",,,,taxable,,1,,,0,0,1000,,,,0,,,10.96,ผัก,,,https://mrince.com/wp-content/uploads/2022/04/มะเขือเปราะ.jpg,,,,,,,,,0,,,,
7407,simple,VB0180,"มะระจีน (1000 กรัม)",1,0,visible,"1000 กรัม",,,,taxable,,1,,,0,0,1000,,,,0,,,11.42,ผัก,,,https://mrince.com/wp-content/uploads/2022/04/มะระจีน.jpg,,,,,,,,,0,,,,
7408,simple,VB0190,"มะละกอดิบ (1000 กรัม)",1,0,visible,"1000 กรัม",,,,taxable,,1,,,0,0,1000,,,,0,,,9.71,ผัก,,,https://mrince.com/wp-content/uploads/2022/04/มะละกอดิบ.jpg,,,,,,,,,0,,,,
7409,simple,VB0200,"มะเขือเทศสีดา (1000 กรัม)",1,0,visible,"1000 กรัม",,,,taxable,,1,,,0,0,1000,,,,0,,,11.56,ผัก,,,https://mrince.com/wp-content/uploads/2022/04/มะเขือเทศสีดา.jpg,,,,,,,,,0,,,,
7410,simple,VB0210,"พริกจินดาแดง (1000 กรัม)",1,0,visible,"1000 กรัม",,,,taxable,,1,,,0,0,1000,,,,0,,,13.42,ผัก,,,https://mrince.com/wp-content/uploads/2022/04/พริกจินดาแดง.jpg,,,,,,,,,0,,,,
7411,simple,VB0230,"พริกยำแดง (1000 กรัม)",1,0,visible,"1000 กรัม",,,,taxable,,1,,,0,0,1000,,,,0,,,11.99,ผัก,,,https://mrince.com/wp-content/uploads/2022/04/พริกยำแดง.jpg,,,,,,,,,0,,,,
7412,simple,VB0240,"บวบเหลี่ยม (1000 กรัม)",1,0,visible,"1000 กรัม",,,,taxable,,1,,,0,0,1000,,,,0,,,11.99,ผัก,,,https://mrince.com/wp-content/uploads/2022/04/บวบเหลี่ยม.jpg,,,,,,,,,0,,,,
7413,simple,VB0250,"ฟักเขียวอ่อน (1000 กรัม)",1,0,visible,"1000 กรัม",,,,taxable,,1,,,0,0,1000,,,,0,,,11.99,ผัก,,,https://mrince.com/wp-content/uploads/2022/04/ฟักเขียวอ่อน.jpg,,,,,,,,,0,,,,
7414,simple,VB0260,"มะเขือพวง (1000 กรัม)",1,0,visible,"1000 กรัม",,,,taxable,,1,,,0,0,1000,,,,0,,,11.98,ผัก,,,https://mrince.com/wp-content/uploads/2022/04/มะเขือพวง.jpg,,,,,,,,,0,,,,
7415,simple,VB0270,"เม็ดกระถิน (1000 กรัม)",1,0,visible,"1000 กรัม",,,,taxable,,1,,,0,0,1000,,,,0,,,9.71,ผัก,,,https://mrince.com/wp-content/uploads/2022/04/เม็ดกระถิน.jpg,,,,,,,,,0,,,,
7416,simple,VB0280,"ผักกระเฉด (1000 กรัม)",1,0,visible,"1000 กรัม",,,,taxable,,1,,,0,0,1000,,,,0,,,11.56,ผัก,,,https://mrince.com/wp-content/uploads/2022/04/ผักกระเฉด.jpg,,,,,,,,,0,,,,
7417,simple,VB0290,"รากผักชี (1000 กรัม)",1,0,visible,"1000 กรัม",,,,taxable,,1,,,0,0,1000,,,,0,,,16,ผัก,,,https://mrince.com/wp-content/uploads/2022/04/รากผักชี.jpg,,,,,,,,,0,,,,
7418,simple,VB0300,"พริกไทยอ่อน (1000 กรัม)",1,0,visible,"1000 กรัม",,,,taxable,,1,,,0,0,1000,,,,0,,,13.38,ผัก,,,https://mrince.com/wp-content/uploads/2022/04/พริกไทยอ่อน.jpg,,,,,,,,,0,,,,
7419,simple,VB0310,"พริกขี้หนูสวน (1000 กรัม)",1,0,visible,"1000 กรัม",,,,taxable,,1,,,0,0,1000,,,,0,,,15.62,ผัก,,,https://mrince.com/wp-content/uploads/2022/04/พริกขี้หนูสวน.jpg,,,,,,,,,0,,,,
7420,simple,VB0320,"ผักบุ้งไทย (1000 กรัม)",1,0,visible,"1000 กรัม",,,,taxable,,1,,,0,0,1000,,,,0,,,10.69,ผัก,,,https://mrince.com/wp-content/uploads/2022/04/ผักบุ้งไทย.jpg,,,,,,,,,0,,,,
7421,simple,VB0330,"มะขามอ่อน (1000 กรัม)",1,0,visible,"1000 กรัม",,,,taxable,,1,,,0,0,1000,,,,0,,,11.56,ผัก,,,https://mrince.com/wp-content/uploads/2022/04/มะขามอ่อน.jpg,,,,,,,,,0,,,,
7422,simple,VB0340,"ดอกแค (1000 กรัม)",1,0,visible,"1000 กรัม",,,,taxable,,1,,,0,0,1000,,,,0,,,11.14,ผัก,,,https://mrince.com/wp-content/uploads/2022/04/ดอกแค.jpg,,,,,,,,,0,,,,
7423,simple,VB0350,"ผักชีฝรั่ง (1000 กรัม)",1,0,visible,"1000 กรัม",,,,taxable,,1,,,0,0,1000,,,,0,,,13.43,ผัก,,,https://mrince.com/wp-content/uploads/2022/04/ผักชีฝรั่ง.jpg,,,,,,,,,0,,,,
7424,simple,VB0360,"ใบเตย (1000 กรัม)",1,0,visible,"1000 กรัม",,,,taxable,,1,,,0,0,1000,,,,0,,,10.55,ผัก,,,https://mrince.com/wp-content/uploads/2022/04/ใบเตย.jpg,,,,,,,,,0,,,,
7425,simple,VB0370,"หอมแดง (1000 กรัม)",1,0,visible,"1000 กรัม",,,,taxable,,1,,,0,0,1000,,,,0,,,11.28,ผัก,,,https://mrince.com/wp-content/uploads/2022/04/หอมแดง.jpg,,,,,,,,,0,,,,
7426,simple,VB0380,"กระชายหัว (1000 กรัม)",1,0,visible,"1000 กรัม",,,,taxable,,1,,,0,0,1000,,,,0,,,10.77,ผัก,,,https://mrince.com/wp-content/uploads/2022/04/กระชายหัว.jpg,,,,,,,,,0,,,,
7427,simple,VB0390,"กระชายซอย (1000 กรัม)",1,0,visible,"1000 กรัม",,,,taxable,,1,,,0,0,1000,,,,0,,,12.12,ผัก,,,https://mrince.com/wp-content/uploads/2022/04/กระชายซอย.jpg,,,,,,,,,0,,,,
7428,simple,VB0400,"ข่า (1000 กรัม)",1,0,visible,"1000 กรัม",,,,taxable,,1,,,0,0,1000,,,,0,,,10.77,ผัก,,,https://mrince.com/wp-content/uploads/2022/04/ข่า.jpg,,,,,,,,,0,,,,
7429,simple,VB0410,"ชะอม(กำใหญ่) (1000 กรัม)",1,0,visible,"1000 กรัม",,,,taxable,,1,,,0,0,1000,,,,0,,,12.4,ผัก,,,https://mrince.com/wp-content/uploads/2022/04/ชะอมกำใหญ่.jpg,,,,,,,,,0,,,,
7430,simple,VB0420,"ใบบัวบก(กำใหญ่) (1000 กรัม)",1,0,visible,"1000 กรัม",,,,taxable,,1,,,0,0,1000,,,,0,,,11.56,ผัก,,,https://mrince.com/wp-content/uploads/2022/04/ใบบัวบกกำใหญ่.jpg,,,,,,,,,0,,,,
7431,simple,VB0430,"ผักแขยง(กำ) (1000 กรัม)",1,0,visible,"1000 กรัม",,,,taxable,,1,,,0,0,1000,,,,0,,,11.28,ผัก,,,https://mrince.com/wp-content/uploads/2022/04/ผักแขยงกำ.jpg,,,,,,,,,0,,,,
7432,simple,VB0440,"กระเทียมจีนจุก และกลีบ (1000 กรัม)",1,0,visible,"1000 กรัม",,,,taxable,,1,,,0,0,1000,,,,0,,,11.84,ผัก,,,https://mrince.com/wp-content/uploads/2022/04/กระเทียมจีนจุก-และกลีบ.jpg,,,,,,,,,0,,,,
7433,simple,VB0450,"กระเทียมดอง (1000 กรัม)",1,0,visible,"1000 กรัม",,,,taxable,,1,,,0,0,1000,,,,0,,,11.56,ผัก,,,https://mrince.com/wp-content/uploads/2022/04/กระเทียมดอง.jpg,,,,,,,,,0,,,,
7434,simple,VB0460,"กระเทียมไทย จุก (1000 กรัม)",1,0,visible,"1000 กรัม",,,,taxable,,1,,,0,0,1000,,,,0,,,11.28,ผัก,,,https://mrince.com/wp-content/uploads/2022/04/กระเทียมไทย-จุก.jpg,,,,,,,,,0,,,,
7435,simple,VB0470,"กระเทียมไทย กลีบ (1000 กรัม)",1,0,visible,"1000 กรัม",,,,taxable,,1,,,0,0,1000,,,,0,,,11,ผัก,,,https://mrince.com/wp-content/uploads/2022/04/กระเทียมไทย-กลีบ.jpg,,,,,,,,,0,,,,
7436,simple,VB0480,"ผักปลัง(กำใหญ่) (1000 กรัม)",1,0,visible,"1000 กรัม",,,,taxable,,1,,,0,0,1000,,,,0,,,11.84,ผัก,,,https://mrince.com/wp-content/uploads/2022/04/ผักปลังกำใหญ่.jpg,,,,,,,,,0,,,,
7437,simple,VB0490,"กุ้ยช่ายเขียว (1000 กรัม)",1,0,visible,"1000 กรัม",,,,taxable,,1,,,0,0,1000,,,,0,,,11.28,ผัก,,,https://mrince.com/wp-content/uploads/2022/04/กุ้ยช่ายเขียว.jpg,,,,,,,,,0,,,,
7438,simple,VB0500,"กุ้ยช่ายขาว (1000 กรัม)",1,0,visible,"1000 กรัม",,,,taxable,,1,,,0,0,1000,,,,0,,,11.28,ผัก,,,https://mrince.com/wp-content/uploads/2022/04/กุ้ยช่ายขาว.jpg,,,,,,,,,0,,,,
7439,simple,VB0510,"ข้าวโพดอ่อน (1000 กรัม)",1,0,visible,"1000 กรัม",,,,taxable,,1,,,0,0,1000,,,,0,,,11.7,ผัก,,,https://mrince.com/wp-content/uploads/2022/04/ข้าวโพดอ่อน.jpg,,,,,,,,,0,,,,
7440,simple,VB0520,"ขมิ้นเหลือง (1000 กรัม)",1,0,visible,"1000 กรัม",,,,taxable,,1,,,0,0,1000,,,,0,,,12.82,ผัก,,,https://mrince.com/wp-content/uploads/2022/04/ขมิ้นเหลือง.jpg,,,,,,,,,0,,,,
7441,simple,VB0530,"ขมิ้นขาว (1000 กรัม)",1,0,visible,"1000 กรัม",,,,taxable,,1,,,0,0,1000,,,,0,,,12.82,ผัก,,,https://mrince.com/wp-content/uploads/2022/04/ขมิ้นขาว.jpg,,,,,,,,,0,,,,
7442,simple,VB0540,"ถั่วงอก (1000 กรัม)",1,0,visible,"1000 กรัม",,,,taxable,,1,,,0,0,1000,,,,0,,,11.7,ผัก,,,https://mrince.com/wp-content/uploads/2022/04/ถั่วงอก.jpg,,,,,,,,,0,,,,
7443,simple,VB0550,"ถั่วพู (1000 กรัม)",1,0,visible,"1000 กรัม",,,,taxable,,1,,,0,0,1000,,,,0,,,12.13,ผัก,,,https://mrince.com/wp-content/uploads/2022/04/ถั่วพู.jpg,,,,,,,,,0,,,,
7444,simple,VB0560,"เห็ดเข็มทอง (1000 กรัม)",1,0,visible,"1000 กรัม",,,,taxable,,1,,,0,0,1000,,,,0,,,11.14,ผัก,,,https://mrince.com/wp-content/uploads/2022/04/เห็ดเข็มทอง.jpg,,,,,,,,,0,,,,
7445,simple,VB0570,"เห็ดหูหนู (1000 กรัม)",1,0,visible,"1000 กรัม",,,,taxable,,1,,,0,0,1000,,,,0,,,11.84,ผัก,,,https://mrince.com/wp-content/uploads/2022/04/เห็ดหูหนู.jpg,,,,,,,,,0,,,,
7446,simple,VB0580,"เห็ดนางฟ้า (1000 กรัม)",1,0,visible,"1000 กรัม",,,,taxable,,1,,,0,0,1000,,,,0,,,12.26,ผัก,,,https://mrince.com/wp-content/uploads/2022/04/เห็ดนางฟ้า.jpg,,,,,,,,,0,,,,
7447,simple,VB0590,"เห็ดฟาง (1000 กรัม)",1,0,visible,"1000 กรัม",,,,taxable,,0,,,0,0,1000,,,,0,,,11.7,ผัก,,,https://mrince.com/wp-content/uploads/2022/04/เห็ดฟาง.jpg,,,,,,,,,0,,,,
7448,simple,VB0600,"เห็ดหอมสด (1000 กรัม)",1,0,visible,"1000 กรัม",,,,taxable,,1,,,0,0,1000,,,,0,,,11.7,ผัก,,,https://mrince.com/wp-content/uploads/2022/04/เห็ดหอมสด.jpg,,,,,,,,,0,,,,
7449,simple,VB0610,"เห็คชิเมจิ (1000 กรัม)",1,0,visible,"1000 กรัม",,,,taxable,,1,,,0,0,1000,,,,0,,,11.28,ผัก,,,https://mrince.com/wp-content/uploads/2022/04/เห็ดชิเมจิ.jpg,,,,,,,,,0,,,,
7450,simple,VB0620,"เห็ดกระด้าง (1000 กรัม)",1,0,visible,"1000 กรัม",,,,taxable,,1,,,0,0,1000,,,,0,,,12.82,ผัก,,,https://mrince.com/wp-content/uploads/2022/04/เห็ดกระด้าง.jpg,,,,,,,,,0,,,,
7451,simple,VB0630,"กระเจี๊ยบเขียว (1000 กรัม)",1,0,visible,"1000 กรัม",,,,taxable,,1,,,0,0,1000,,,,0,,,11.42,ผัก,,,https://mrince.com/wp-content/uploads/2022/04/กระเจี๊ยบเขียว.jpg,,,,,,,,,0,,,,
7452,simple,VB0640,"กระหล่ำดอก (1000 กรัม)",1,0,visible,"1000 กรัม",,,,taxable,,1,,,0,0,1000,,,,0,,,11.42,ผัก,,,https://mrince.com/wp-content/uploads/2022/04/กระหล่ำดอก.jpg,,,,,,,,,0,,,,
7453,simple,VB0650,"กระหล่ำปลี (1000 กรัม)",1,0,visible,"1000 กรัม",,,,taxable,,1,,,0,0,1000,,,,0,,,11.56,ผัก,,,https://mrince.com/wp-content/uploads/2022/04/กระหล่ำปลี.jpg,,,,,,,,,0,,,,
7454,simple,VB0660,"แขนงกระหล่ำปลี (1000 กรัม)",1,0,visible,"1000 กรัม",,,,taxable,,1,,,0,0,1000,,,,0,,,11.56,ผัก,,,https://mrince.com/wp-content/uploads/2022/04/แขนงกระหล่ำปลี.jpg,,,,,,,,,0,,,,
7455,simple,VB0670,"แครอทไทย (1000 กรัม)",1,0,visible,"1000 กรัม",,,,taxable,,1,,,0,0,1000,,,,0,,,11.28,ผัก,,,https://mrince.com/wp-content/uploads/2022/04/แครอทไทย.jpg,,,,,,,,,0,,,,
7456,simple,VB0680,"เบบี้แครอท (1000 กรัม)",1,0,visible,"1000 กรัม",,,,taxable,,1,,,0,0,1000,,,,0,,,11.14,ผัก,,,https://mrince.com/wp-content/uploads/2022/04/เบบี้แครอท.jpg,,,,,,,,,0,,,,
7457,simple,VB0690,"ผักกาดแก้ว (1000 กรัม)",1,0,visible,"1000 กรัม",,,,taxable,,1,,,0,0,1000,,,,0,,,11.28,ผัก,,,https://mrince.com/wp-content/uploads/2022/04/ผักกาดแก้ว.jpg,,,,,,,,,0,,,,
7458,simple,VB0700,"ใบสะระแหน่ (1000 กรัม)",1,0,visible,"1000 กรัม",,,,taxable,,1,,,0,0,1000,,,,0,,,12.26,ผัก,,,https://mrince.com/wp-content/uploads/2022/04/ใบสะระแหน่.jpg,,,,,,,,,0,,,,
7459,simple,VB0710,"ใบมะกรูด (1000 กรัม)",1,0,visible,"1000 กรัม",,,,taxable,,1,,,0,0,1000,,,,0,,,14.39,ผัก,,,https://mrince.com/wp-content/uploads/2022/04/ใบมะกรูด.jpg,,,,,,,,,0,,,,
7460,simple,VB0720,"ลูกมะกรูด (1000 กรัม)",1,0,visible,"1000 กรัม",,,,taxable,,1,,,0,0,1000,,,,0,,,15.06,ผัก,,,https://mrince.com/wp-content/uploads/2022/04/ลูกมะกรูด.jpg,,,,,,,,,0,,,,
7461,simple,VB0730,"ใบยอ (1000 กรัม)",1,0,visible,"1000 กรัม",,,,taxable,,1,,,0,0,1000,,,,0,,,11.84,ผัก,,,https://mrince.com/wp-content/uploads/2022/04/ใบยอ.jpg,,,,,,,,,0,,,,
7462,simple,VB0740,"ใบย่านาง (1000 กรัม)",1,0,visible,"1000 กรัม",,,,taxable,,1,,,0,0,1000,,,,0,,,11.7,ผัก,,,https://mrince.com/wp-content/uploads/2022/04/ใบย่านาง.jpg,,,,,,,,,0,,,,
7463,simple,VB0750,"ใบเหลียง (1000 กรัม)",1,0,visible,"1000 กรัม",,,,taxable,,1,,,0,0,1000,,,,0,,,11.7,ผัก,,,https://mrince.com/wp-content/uploads/2022/04/ใบเหลียง.jpg,,,,,,,,,0,,,,
7464,simple,VB0760,"ใบตอง (1000 กรัม)",1,0,visible,"1000 กรัม",,,,taxable,,1,,,0,0,1000,,,,0,,,11.7,ผัก,,,https://mrince.com/wp-content/uploads/2022/04/ใบตอง.jpg,,,,,,,,,0,,,,
